secBox2GroupWithout,2.6315789473684212,12.56578947368421,51.776315789473685,25.19736842105263,8.355263157894736,49.256140351052636,12.019298245789471,3.3245614036842106,10.650877193157893,18.914035087894735,5.835087719473684,20.724561403684213,8.619298245789475,15.95614035105263,29.67192982473684,18.645614035263158,6.382456140526316,0.0,0.0,84.21052631578947,15.789473684210526,0.0,84.21052631578947,5.263157894736842,0.0,5.263157894736842,5.263157894736842,0.0,5.263157894736842,0.0,10.526315789473683,42.10526315789473,36.84210526315789,5.263157894736842
secBox3GroupWithout,1.5396825396825398,11.25,60.392857142857146,21.9484126984127,5.027777777777778,71.44232804238095,5.862962963015873,2.288359788412698,8.624867724920634,8.656613756666667,3.124867724920635,9.4883597884127,53.86931216936508,9.78042328047619,13.758201058253968,8.289947090000002,4.813756613809523,0.0,6.349206349206349,80.95238095238095,12.698412698412698,0.0,95.23809523809523,1.5873015873015872,0.0,1.5873015873015872,1.5873015873015872,0.0,1.5873015873015872,73.01587301587301,0.0,12.698412698412698,11.11111111111111,1.5873015873015872
secBox4GroupWithout,1.1754385964912282,11.578947368421053,63.43859649122807,20.07017543859649,3.736842105263158,73.80116959070176,5.616959064385965,2.283625731052631,8.862573099473686,6.845029239824562,2.5906432749122805,7.546783625789473,59.14327485385965,12.792397660877194,7.7046783626315785,8.152046783684211,4.660818713508772,0.0,7.017543859649122,84.21052631578947,8.771929824561402,0.0,96.49122807017544,1.7543859649122806,0.0,1.7543859649122806,0.0,0.0,1.7543859649122806,80.7017543859649,3.508771929824561,0.0,12.280701754385964,1.7543859649122806
secBox5GroupWithout,1.5,11.788793103448276,61.202586206896555,20.737068965517242,4.943965517241379,76.53793103448275,5.218965517241379,1.853448275862069,7.529310344827586,6.098275862068966,2.762068965517241,8.001724137931035,57.84655172413793,11.939655172413794,13.674137931034483,4.320689655172414,4.2172413793103445,0.0,6.896551724137931,79.3103448275862,13.793103448275861,0.0,96.55172413793103,1.7241379310344827,0.0,0.0,1.7241379310344827,0.0,1.7241379310344827,79.3103448275862,3.4482758620689653,13.793103448275861,0.0,1.7241379310344827
secBox6GroupWithout,1.359375,11.62109375,61.32421875,21.29296875,4.55859375,72.82604166671875,5.57604166671875,2.0572916667187497,8.52916666671875,8.326041666718751,2.68541666671875,9.144791666718751,53.30104166671875,11.93229166671875,13.504166666718751,7.769791666718751,4.347916666718749,0.0,6.25,81.25,12.5,0.0,95.3125,1.5625,0.0,1.5625,1.5625,0.0,1.5625,71.875,3.125,12.5,10.9375,0.0
All,1.4923076923076923,11.673076923076923,60.76538461538462,21.35,4.873076923076923,72.09025641030769,5.682564102615384,2.2179487179999997,8.590256410307692,8.390256410307694,3.0287179487692306,9.19641025646154,52.67333333338462,11.941025641076923,13.488717948769231,8.034871794923077,4.665641025692307,0.0,6.153846153846154,81.53846153846153,12.307692307692308,0.0,95.38461538461539,1.5384615384615385,0.0,1.5384615384615385,1.5384615384615385,0.0,1.5384615384615385,70.76923076923077,3.076923076923077,12.307692307692308,10.76923076923077,1.5384615384615385
firstRange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
secRange,2.5,21.25,51.25,25.0,0.0,97.5,1.25,0.0,1.25,0.0,0.0,0.0,71.25,26.25,2.5,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
thirdRange,1.4150943396226414,11.69811320754717,66.88679245283019,16.962264150943398,3.0377358490566038,71.38993710698114,6.323899371132076,2.455974842830188,9.56918239,7.47484276735849,2.7861635220754715,10.871069182452832,52.09748427679246,12.003144654150944,11.908805031509434,8.616352201320755,4.503144654150943,0.0,0.0,100.0,0.0,0.0,94.33962264150944,1.8867924528301887,0.0,1.8867924528301887,1.8867924528301887,0.0,1.8867924528301887,69.81132075471697,3.7735849056603774,9.433962264150944,13.20754716981132,1.8867924528301887
forthRange,1.5,6.71875,24.96875,48.59375,19.46875,64.025,3.65,1.75,5.775,18.65,6.15,2.7,47.2,4.375,29.45,8.2,8.075,0.0,0.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,62.5,0.0,37.5,0.0,0.0
fifthRange,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
firstBox1,1.564516129032258,12.076612903225806,59.51209677419355,21.899193548387096,5.108870967741935,75.57849462370967,4.183333333387096,2.3252688172580642,7.554301075322581,7.183333333387098,3.1752688172580643,8.31881720435484,55.189784946290324,12.486559139838711,12.17365591403226,6.972043010806452,4.859139784999999,0.0,6.451612903225806,80.64516129032258,12.903225806451612,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,74.19354838709677,3.225806451612903,11.29032258064516,9.67741935483871,1.6129032258064515
firstBox2,0.0,0.0,80.0,20.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
firstBox3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
firstBox4,0.0,10.0,80.0,10.0,0.0,0.0,10.0,0.0,90.0,0.0,0.0,2.0,2.0,2.0,2.0,90.0,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
firstBox5,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
firstBox6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
secBox1,0.0,0.0,80.0,20.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0
secBox2,1.0217391304347827,11.304347826086957,64.47826086956522,19.76086956521739,3.4347826086956523,81.52173913043478,3.0652173913043477,1.7608695652173914,7.739130434782608,4.043478260869565,1.8695652173913044,4.434782608695652,70.8695652173913,10.282608695652174,6.804347826086956,3.652173913043478,3.9565217391304346,0.0,8.695652173913043,80.43478260869566,10.869565217391305,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0
secBox3,0.0,25.0,72.5,2.5,0.0,92.5,0.0,0.0,7.5,0.0,0.0,0.0,15.0,80.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
secBox4,3.75,12.34375,41.71875,30.46875,12.96875,59.9,6.15,1.75,6.65,19.4,6.15,20.95,6.575,5.875,54.7,7.2,4.7,0.0,0.0,62.5,37.5,0.0,87.5,0.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,100.0,0.0,0.0
secBox5,1.4285714285714286,10.714285714285714,57.142857142857146,26.428571428571427,4.285714285714286,35.238095238571425,9.523809524285713,5.238095238571428,17.38095238142857,27.380952381428568,5.238095238571428,19.095238095714283,9.80952381,11.952380952857142,11.952380952857142,38.809523809999995,8.380952381428571,0.0,0.0,100.0,0.0,0.0,85.71428571428571,0.0,0.0,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
secBox6,10.0,15.0,25.0,25.0,25.0,25.0,12.5,12.5,12.5,12.5,25.0,12.5,12.5,12.5,12.5,25.0,25.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
